Rex,Label,Density,Grams,Cost,Formula Number
"PB","PTHALO BLUE",1.0041941,35.299999,0,"3310"
"TONER","VARNISH",0.97303772,3466.8,0,"3311"
"RU","RAW UMBER",1.3876573,60.700001,0,"3311"
"TW","TITANIUM WHITE",1.8813661,75.800003,0,"3311"
"LB","LAMP BLACK",1.0665069,24.299999,0,"3311"
"PG","PTHALO GREEN",1.052127,121.3,0,"3311"
"TONER","VARNISH",0.97303772,3529,0,"3312"
"BU","BURNT UMBER",1.483523,61.900002,0,"3312"
"RU","RAW UMBER",1.3876573,9.6000004,0,"3312"
"YO","YELLOW OXIDE",1.605752,59.299999,0,"3312"
"TW","TITANIUM WHITE",1.8813661,88.900002,0,"3312"
"LB","LAMP BLACK",1.0665069,14.8,0,"3312"
"PG","PTHALO GREEN",1.052127,12.2,0,"3312"
"TONER","VARNISH",0.97303772,3561.1001,0,"3313"
"RU","RAW UMBER",1.3876573,26.4,0,"3313"
"YO","YELLOW OXIDE",1.605752,43.5,0,"3313"
"TW","TITANIUM WHITE",1.8813661,67.300003,0,"3313"
"LB","LAMP BLACK",1.0665069,7.9000001,0,"3313"
"RO","RED OXIDE",1.7974836,64.599998,0,"3313"
"TONER","VARNISH",0.97303772,3438.3,0,"3314"
"YO","YELLOW OXIDE",1.605752,46.900002,0,"3314"
"QR","QUIN RED",0.99460757,40.700001,0,"3314"
"TW","TITANIUM WHITE",1.8813661,89.5,0,"3314"
"LB","LAMP BLACK",1.0665069,142.60001,0,"3314"
"TONER","VARNISH",0.97303772,3490.5,0,"3315"
"BU","BURNT UMBER",1.483523,8.3999996,0,"3315"
"RU","RAW UMBER",1.3876573,2.3,0,"3315"
"YO","YELLOW OXIDE",1.605752,0.60000002,0,"3315"
"TW","TITANIUM WHITE",1.8813661,354.70001,0,"3315"
"LB","LAMP BLACK",1.0665069,1.1,0,"3315"
"PB","PTHALO BLUE",1.0041941,0.60000002,0,"3315"
"TONER","VARNISH",0.97303772,3483.2,0,"3316"
"BU","BURNT UMBER",1.483523,2,0,"3316"
"RU","RAW UMBER",1.3876573,2,0,"3316"
"YO","YELLOW OXIDE",1.605752,3,0,"3316"
"TW","TITANIUM WHITE",1.8813661,365.20001,0,"3316"
"LB","LAMP BLACK",1.0665069,7,0,"3316"
"TONER","VARNISH",0.97303772,3472,0,"3317"
"BU","BURNT UMBER",1.483523,1.4,0,"3317"
"RU","RAW UMBER",1.3876573,1.6,0,"3317"
"YO","YELLOW OXIDE",1.605752,1.1,0,"3317"
"TW","TITANIUM WHITE",1.8813661,401.5,0,"3317"
"LB","LAMP BLACK",1.0665069,0.69999999,0,"3317"
"TONER","VARNISH",0.97303772,3392.3,0,"3319"
"YO","YELLOW OXIDE",1.605752,50.400002,0,"3319"
"QR","QUIN RED",0.99460757,35.400002,0,"3319"
"TW","TITANIUM WHITE",1.8813661,184.2,0,"3319"
"PRIMER","24 WHITE ",1.1312163,4279.3999,0,"3346"
"YO","YELLOW OXIDE",1.605752,2,0,"3346"
"LB","LAMP BLACK",1.0665069,123.1,0,"3319"
"PG","PTHALO GREEN",1.052127,19.4,0,"3319"
"TONER","VARNISH",0.97303772,3468.7,0,"3320"
"BU","BURNT UMBER",1.483523,29.6,0,"3320"
"YO","YELLOW OXIDE",1.605752,56.299999,0,"3320"
"QR","QUIN RED",0.99460757,14.8,0,"3320"
"TW","TITANIUM WHITE",1.8813661,177.89999,0,"3320"
"LB","LAMP BLACK",1.0665069,59.299999,0,"3320"
"TONER","VARNISH",0.97303772,3421.5,0,"3321"
"BU","BURNT UMBER",1.483523,107.8,0,"3321"
"RU","RAW UMBER",1.3876573,222.39999,0,"3321"
"QR","QUIN RED",0.99460757,5.0999999,0,"3321"
"TW","TITANIUM WHITE",1.8813661,27.4,0,"3321"
"LB","LAMP BLACK",1.0665069,17.1,0,"3321"
"BASE","SPRAY STAIN",0.81485921,3049.8,0,"3323"
"DYE","BLACK",1.0425404,44,0,"3323"
"TONER","VARNISH",0.97303772,3443.2,0,"3324"
"YO","YELLOW OXIDE",1.605752,6.3000002,0,"3324"
"QR","QUIN RED",0.99460757,25.1,0,"3324"
"TW","TITANIUM WHITE",1.8813661,172.3,0,"3324"
"LB","LAMP BLACK",1.0665069,37.599998,0,"3324"
"PB","PTHALO BLUE",1.0041941,90.900002,0,"3324"
"TONER","VARNISH",0.97303772,3489.7,0,"3325"
"RU","RAW UMBER",1.3876573,2.4000001,0,"3325"
"YO","YELLOW OXIDE",1.605752,12,0,"3325"
"TW","TITANIUM WHITE",1.8813661,356.20001,0,"3325"
"BASE","SPRAY STAIN ",0.81485921,2960.8,0,"3326"
"BU","BURNT UMBER",1.483523,13.3,0,"3326"
"RU","RAW UMBER",1.3876573,20.4,0,"3326"
"YO","YELLOW OXIDE",1.605752,11.2,0,"3326"
"TW","TITANIUM WHITE",1.8813661,195,0,"3326"
"LB","LAMP BLACK",1.0665069,6.0999999,0,"3326"
"OY","ORGANIC YELLOW",1.0784901,11.2,0,"3326"
"PG","PTHALO GREEN",1.052127,1,0,"3326"
"BASE","GLAZE",0.88436192,3139.7,0,"3327"
"RU","RAW UMBER",1.3876573,243.3,0,"3327"
"QR","QUIN RED",0.99460757,38,0,"3327"
"LB","LAMP BLACK",1.0665069,22.799999,0,"3327"
"BASE","SPRAY STAIN ",0.81485921,2976.5,0,"3328"
"RU","RAW UMBER",1.3876573,103.1,0,"3328"
"QR","QUIN RED",0.99460757,20.6,0,"3328"
"LB","LAMP BLACK",1.0665069,12.9,0,"3328"
"RO","RED OXIDE",1.7974836,45.099998,0,"3328"
"BASE","WIPE STAIN",0.82444578,2768.2,0,"3330"
"TW","TITANIUM WHITE",1.8813661,791.40002,0,"3330"
"BASE","WIPE STAIN",0.82444578,3009.6001,0,"3676"
"YO","YELLOW OXIDE",1.605752,47.299999,0,"3676"
"QR","QUIN RED",0.99460757,4.3000002,0,"3676"
"TW","TITANIUM WHITE",1.8813661,159.10001,0,"3676"
"LB","LAMP BLACK",1.0665069,17.200001,0,"3676"
"LB","LAMP BLACK",1.0665069,7.0999999,0,"3330"
"VARNISH","TONER",0.97303772,3474.6001,0,"3331"
"RU","RAW UMBER",1.3876573,26.4,0,"3331"
"YO","YELLOW OXIDE",1.605752,12.5,0,"3331"
"TW","TITANIUM WHITE",1.8813661,352.5,0,"3331"
"VARNISH","TONER",0.97303772,3493.7,0,"3332"
"RU","RAW UMBER",1.3876573,4,0,"3332"
"YO","YELLOW OXIDE",1.605752,2.7,0,"3332"
"TW","TITANIUM WHITE",1.8813661,357.29999,0,"3332"
"TONER","VARNISH",0.97303772,3553.1001,0,"3335"
"BU","BURNT UMBER",1.483523,18.700001,0,"3335"
"RU","RAW UMBER",1.3876573,43,0,"3335"
"YO","YELLOW OXIDE",1.605752,18.700001,0,"3335"
"TW","TITANIUM WHITE",1.8813661,110.3,0,"3335"
"PG","PTHALO GREEN",1.052127,20.6,0,"3335"
"TONER","VARNISH",0.97303772,3479.8,0,"3336"
"BU","BURNT UMBER",1.483523,3,0,"3336"
"RU","RAW UMBER",1.3876573,1.5,0,"3336"
"YO","YELLOW OXIDE",1.605752,0.69999999,0,"3336"
"TW","TITANIUM WHITE",1.8813661,385,0,"3336"
"LB","LAMP BLACK",1.0665069,0.69999999,0,"3336"
"TONER","VARNISH ",0.97303772,3490.3999,0,"3337"
"YO","YELLOW OXIDE",1.605752,9.3000002,0,"3337"
"TW","TITANIUM WHITE",1.8813661,349,0,"3337"
"LB","LAMP BLACK",1.0665069,7,0,"3337"
"TONER","VARNISH ",0.97303772,3652.7,0,"3338"
"SILVER","PEARL TONE",0.29358897,9.1000004,0,"3338"
"BASE","WIPE STAIN ",0.82444578,2610.5,0,"3341"
"RU","RAW UMBER",1.3876573,113.1,0,"3341"
"LB","LAMP BLACK",1.0665069,274.10001,0,"3341"
"QR","QUIN RED",0.99460757,156.60001,0,"3341"
"TW","TITANIUM WHITE",1.8813661,100.1,0,"3341"
"PB","PTHALO BLUE",1.0041941,69.599998,0,"3341"
"VARNISH","TONER",0.97303772,3438.6001,0,"3342"
"LB","LAMP BLACK",1.0665069,51.599998,0,"3342"
"RU","RAW UMBER",1.3876573,49.900002,0,"3342"
"YO","YELLOW OXIDE",1.605752,8.6000004,0,"3342"
"QR","QUIN RED",0.99460757,3.4000001,0,"3342"
"TW","TITANIUM WHITE",1.8813661,27.5,0,"3342"
"PB","PTHALO BLUE",0.03594967,5.1999998,0,"3342"
"VARNISH","TONER",0.97303772,3576.2,0,"3343"
"TONER","VARNISH",0.97303772,3478.1001,0,"3369"
"BU","BURNT UMBER",1.483523,2.9000001,0,"3369"
"YO","YELLOW OXIDE",1.605752,8.6999998,0,"3369"
"QR","QUIN RED",0.99460757,2.9000001,0,"3369"
"TW","TITANIUM WHITE",1.8813661,368.10001,0,"3369"
"LB","LAMP BLACK",1.0665069,2.9000001,0,"3369"
"PB","PTHALO BLUE",1.0041941,1.9,0,"3369"
"BASE","GLAZE",0.88436192,2983.3999,0,"4100"
"RU","RAW UMBER",1.3876573,326.79999,0,"4100"
"LB","LAMP BLACK",1.0665069,53.599998,0,"3343"
"RU","RAW UMBER",1.3876573,51.900002,0,"3343"
"YO","YELLOW OXIDE",1.605752,5.4000001,0,"3343"
"QR","QUIN RED",0.99460757,3.5999999,0,"3343"
"TW","TITANIUM WHITE",1.8813661,28.6,0,"3343"
"VARNISH","TONER",0.97303772,3081.3999,0,"3344"
"LB","LAMP BLACK",1.0665069,35.400002,0,"3344"
"RU","RAW UMBER",1.3876573,30.799999,0,"3344"
"YO","YELLOW OXIDE",1.605752,6.1999998,0,"3344"
"QR","QUIN RED",0.99460757,20,0,"3344"
"TW","TITANIUM WHITE",1.8813661,46.200001,0,"3344"
"PB","PTHALO BLUE",0.03594967,18.5,0,"3344"
"LB","LAMMP BLACK",1.0665069,0.80000001,0,"3346"
"TONER","VARNISH",0.97303772,3484.2,0,"3347"
"TW","TITANIUM WHITE",1.8813661,287.10001,0,"3347"
"OY","ORGANIC YELLOW",1.0784901,33.400002,0,"3347"
"MY","MEDIUM YELLOW",1.0784901,22.299999,0,"3347"
"TONER","VARNISH",0.97303772,3474.1001,0,"3349"
"RU","RAW UMBER",1.3876573,6.5,0,"3349"
"YO","YELLOW OXIDE",1.605752,1.6,0,"3349"
"QR","QUIN RED",0.99460757,1.6,0,"3349"
"TW","TITANIUM WHITE",1.8813661,383,0,"3349"
"LB","LAMP BLACK",1.0665069,3.2,0,"3349"
"PB","PTHALO BLUE",1.0041941,0.80000001,0,"3349"
"TONER","VARNISH",0.97303772,3472.3,0,"3350"
"RU","RAW UMBER",1.3876573,7.3000002,0,"3350"
"YO","YELLOW OXIDE",1.605752,4,0,"3350"
"QR","QUIN RED",0.99460757,1.6,0,"3350"
"TW","TITANIUM WHITE",1.8813661,373.89999,0,"3350"
"LB","LAMP BLACK",1.0665069,6.5,0,"3350"
"PB","PTHALO BLUE",1.0041941,2.4000001,0,"3350"
"TONER","VARNISH",0.97303772,3475.3,0,"3352"
"BU","BURNT UMBER",1.483523,0.89999998,0,"3352"
"RU","RAW UMBER",1.3876573,2.5999999,0,"3352"
"YO","YELLOW OXIDE",1.605752,0.89999998,0,"3352"
"TW","TITANIUM WHITE",1.8813661,391,0,"3352"
"LB","LAMP BLACK",1.0665069,1.7,0,"3352"
"PB","PTHALO BLUE",1.0041941,0.89999998,0,"3352"
"PG","PTHALO GREEN",1.052127,5.5999999,0,"3354"
"TONER","VARNISH",0.97303772,3482.8,0,"3356"
"BU","BURNT UMBER",1.483523,0.89999998,0,"3356"
"RU","RAW UMBER",1.3876573,2,0,"3356"
"YO","YELLOW OXIDE",1.605752,0.30000001,0,"3356"
"TW","TITANIUM WHITE",1.8813661,380.20001,0,"3356"
"LB","LAMP BLACK",1.0665069,1.2,0,"3356"
"PB","PTHALO BLUE",1.0041941,0.30000001,0,"3356"
"BASE","GLAZE ",0.88436192,3073.8,0,"3357"
"LB","LAMP BLACK",1.0665069,273.20001,0,"3357"
"OY","ORGANIC YELLOW",1.0784901,34.200001,0,"3357"
"PG","PTHALO GREEN",1.052127,22.799999,0,"3357"
"TONER","VARNISH",0.97303772,3475.2,0,"3358"
"BU","BURNT UMBER",1.483523,1.1,0,"3358"
"YO","YELLOW OXIDE",1.605752,3.3,0,"3358"
"QR","QUIN RED",0.99460757,2.2,0,"3358"
"LB","LAMP BLACK",1.0665069,1.1,0,"3358"
"PB","PTHALO BLUE",1.0041941,2.2,0,"3358"
"TW","TITANIUM WHITE",1.8813661,386.10001,0,"3358"
"TONER","VARNISH",0.97303772,3482.5,0,"3359"
"BU","BURNT UMBER",1.483523,2.2,0,"3359"
"YO","YELLOW OXIDE",1.605752,3.3,0,"3359"
"QR","QUIN RED",0.99460757,2.2,0,"3359"
"LB","LAMP BLACK",1.0665069,2.2,0,"3359"
"PB","PTHALO BLUE",1.0041941,2.2,0,"3359"
"TW","TITANIUM WHITE",1.8813661,368.89999,0,"3359"
"TONER","VARNISH",0.97303772,3473.8999,0,"3360"
"BU","BURNT UMBER",1.483523,0.80000001,0,"3360"
"YO","YELLOW OXIDE",1.605752,0.80000001,0,"3360"
"QR","QUIN RED",0.99460757,1.6,0,"3360"
"LB","LAMP BLACK",1.0665069,0.80000001,0,"3360"
"PB","PTHALO BLUE",1.0041941,1.6,0,"3360"
"TW","TITANIUM WHITE",1.8813661,394.79999,0,"3360"
"BASE","WIPE STAIN",0.82444578,2880.5,0,"3363"
"RU","RAW UMBER",1.3876573,150.60001,0,"3363"
"TW","TITANIUM WHITE",1.8813661,329.89999,0,"3363"
"RO","RED OXIDE",1.7974836,13.1,0,"3363"
"BASE","WIPE STAIN",0.82444578,2417.8,0,"3364"
"BU","BURNT UMBER",1.483523,9.1999998,0,"3364"
"RU","RAW UMBER",1.3876573,15.3,0,"3364"
"YO","YELLOW OXIDE",1.605752,30.6,0,"3364"
"LB","LAMP BLACK",1.0665069,3.0999999,0,"3364"
"RO","RED OXIDE",1.7974836,3.0999999,0,"3364"
,"VM&P Naptha",0.74199998,602.20001,0,"3364"
"TONER","VARNISH ",0.97303772,3470.6001,0,"3365"
"BU","BURNT UMBER",1.483523,24.299999,0,"3365"
"RU","RAW UMBER",1.3876573,29.5,0,"3365"
"YO","YELLOW OXIDE",1.605752,12.1,0,"3365"
"TW","TITANIUM WHITE",1.8813661,295,0,"3365"
"LB","LAMP BLACK",1.0665069,17.4,0,"3365"
"YO","YELLOW OXIDE",1.605752,2.8,0,"3366"
"TW","TITANIUM WHITE",1.8813661,314.20001,0,"3366"
"BASE","SPRAY STAIN",0.82324743,2976.3,0,"3366"
"PG","PTHALO GREEN",1.052127,0.89999998,0,"3366"
"BASE","WIPE STAIN",0.82444578,2705.2,0,"3367"
"RU","RAW UMBER",1.3876573,400.39999,0,"3367"
"YO","YELLOW OXIDE",1.605752,37.900002,0,"3367"
"QR","QUIN RED",0.99460757,43.299999,0,"3367"
"RO","RED OXIDE",1.7974836,162.3,0,"3367"
"DYE","RED BROWN",1.0305573,37.900002,0,"3367"
"DYE","DARK BROWN ",1.0305573,21.6,0,"3367"
"TONER","VARNISH",0.97303772,3484.8999,0,"3370"
"BU","BURNT UMBER",1.483523,2.5,0,"3370"
"YO","YELLOW OXIDE",1.605752,7.9000001,0,"3370"
"QR","QUIN RED",0.99460757,3,0,"3370"
"TW","TITANIUM WHITE",1.8813661,356.70001,0,"3370"
"LB","LAMP BLACK",1.0665069,2.9000001,0,"3370"
"PB","PTHALO BLUE",1.0041941,1.7,0,"3370"
"BASE","WIPE STAIN ",0.82444578,2870.6001,0,"3372"
"BU","BURNT UMBER",1.483523,11,0,"3372"
"RU","RAW UMBER",1.3876573,164.3,0,"3372"
"YO","YELLOW OXIDE",1.605752,87.699997,0,"3372"
"TW","TITANIUM WHITE",1.8813661,230.10001,0,"3372"
"TONER","VARNISH",0.97303772,3508.6001,0,"3374"
"RU","RAW UMBER",1.3876573,3.2,0,"3374"
"YO","YELLOW OXIDE",1.605752,3.2,0,"3374"
"TW","TITANIUM WHITE",1.8813661,321.89999,0,"3374"
"LB","LAMP BLACK",1.0665069,4,0,"3374"
"TONER","VARNISH ",0.97303772,3462.2,0,"3378"
"BU","BURNT UMBER",1.483523,6.5999999,0,"3378"
"RU","RAW UMBER",1.3876573,55,0,"3378"
"YO","YELLOW OXIDE",1.605752,8.8000002,0,"3378"
"TW","TITANIUM WHITE",1.8813661,329.70001,0,"3378"
"LB","LAMP BLACK",1.0665069,2.2,0,"3378"
"TONER","VARNISH",0.97303772,3482.6001,0,"3379"
"RU","RAW UMBER",1.3876573,4.0999999,0,"3379"
"YO","YELLOW OXIDE",1.605752,4.0999999,0,"3379"
"TW","TITANIUM WHITE",1.8813661,376.10001,0,"3379"
"LB","LAMP BLACK",1.0665069,0.60000002,0,"3379"
"TONER","VARNISH",0.97303772,3502.3999,0,"3380"
"BU","BURNT UMBER",1.483523,0.5,0,"3380"
"RU","RAW UMBER",1.3876573,3.5,0,"3380"
"YO","YELLOW OXIDE",1.605752,3,0,"3380"
"TW","TITANIUM WHITE",1.8813661,340.20001,0,"3380"
"PRIMER","24 WHITE",1.1312163,4274.2998,0,"3382"
"BU","BURNT UMBER",1.483523,0.89999998,0,"3382"
"RU","RAW UMBER",1.3876573,3.3,0,"3382"
"OY","ORGANIC YELLOW",1.0784901,3.7,0,"3382"
"TONER","VARNISH",0.97303772,3483.8999,0,"3383"
"BU","BURNT UMBER",1.483523,3.5,0,"3383"
"RU","RAW UMBER",1.3876573,23.200001,0,"3383"
"YO","YELLOW OXIDE",1.605752,10.5,0,"3383"
"TW","TITANIUM WHITE",1.8813661,336.79999,0,"3383"
"TONER","VARNISH",0.97303772,3486,0,"3384"
"BU","BURNT UMBER",1.483523,2.2,0,"3384"
"RU","RAW UMBER",1.3876573,14.8,0,"3384"
"YO","YELLOW OXIDE",1.605752,6.6999998,0,"3384"
"QR","QUIN RED",0.99460757,0.69999999,0,"3384"
"TW","TITANIUM WHITE",1.8813661,348.60001,0,"3384"
"BASE","WIPE STAIN",0.82444578,2989.8,0,"3385"
"BU","BURNT UMBER",1.483523,28,0,"3385"
"RU","RAW UMBER",1.3876573,93.400002,0,"3385"
"YO","YELLOW OXIDE",1.605752,46.700001,0,"3385"
"QR","QUIN RED",0.99460757,18.700001,0,"3385"
"TW","TITANIUM WHITE",1.8813661,46.700001,0,"3385"
"BASE","WIPE STAIN",0.82444578,2740.7,0,"3386"
"BU","BURNT UMBER",1.483523,61.700001,0,"3386"
"YO","YELLOW OXIDE",1.605752,24.700001,0,"3386"
"TW","TITANIUM WHITE",1.8813661,716,0,"3386"
"LB","LAMP BLACK",1.0665069,24.700001,0,"3386"
"BASE","WIPE STAIN",0.82444578,2723.8999,0,"3388"
"BU","BURNT UMBER",1.483523,16.299999,0,"3388"
"YO","YELLOW OXIDE",1.605752,16.299999,0,"3388"
"OY","ORGANIC YELLOW",1.0784901,43.599998,0,"3388"
"TW","TITANIUM WHITE",1.8813661,779,0,"3388"
"UO","UNLEADED ORANGE",1.9868184,10.9,0,"3388"
"BASE","WIPE STAIN",0.82444578,2888.2,0,"3389"
"YO","YELLOW OXIDE",1.605752,38.5,0,"3389"
"TW","TITANIUM WHITE",1.8813661,346.60001,0,"3389"
"PB","PTHALO BLUE",1.0041941,9.6000004,0,"3389"
"RU","RAW UMBER ",1.3876573,38.5,0,"3389"
"LB","LAMP BLACK",1.0665069,38.5,0,"3389"
"YO","YELLOW OXIDE",1.605752,14.3,0,"3390"
"OY","ORGANIC YELLOW",1.0784901,1.2,0,"3390"
"TW","TITANIUM WHITE",1.8813661,148.7,0,"3390"
"RU","RAW UMBER ",1.3876573,30.9,0,"3390"
"LB","LAMP BLACK",1.0665069,6.5,0,"3390"
"TONER","VARNISH",0.97303772,3568.7,0,"3390"
"YO","YELLOW OXIDE",1.605752,12.9,0,"3391"
"TW","TITANIUM WHITE",1.8813661,178.39999,0,"3391"
"PB","PTHALO BLUE",1.0041941,40.599998,0,"3391"
"LB","LAMP BLACK",1.0665069,65.400002,0,"3391"
"TONER","VARNISH",0.97303772,3468.3,0,"3391"
"QR","QUIN RED",0.99460757,15.9,0,"3391"
"YO","YELLOW OXIDE",1.605752,16.700001,0,"3392"
"TW","TITANIUM WHITE",1.8813661,186.2,0,"3392"
"PB","PTHALO BLUE",1.0041941,42.400002,0,"3392"
"RU","RAW UMBER ",1.3876573,4.9000001,0,"3392"
"LB","LAMP BLACK",1.0665069,72.900002,0,"3392"
"TONER","VARNISH",0.97303772,3447.2,0,"3392"
"QR","QUIN RED",0.99460757,18.700001,0,"3392"
"BASE","SPRAY STAIN",0.81485921,3020,0,"3395"
"RU","RAW UMBER",1.3876573,57.799999,0,"3395"
"TONER","VARNISH",0.97303772,3474.3,0,"3840"
"RU","RAW UMBER",1.3876573,44,0,"3840"
"YO","YELLOW OXIDE",1.605752,18.5,0,"3840"
"QR","QUIN RED",0.99460757,9.3000002,0,"3840"
"TW","TITANIUM WHITE",1.8813661,216.60001,0,"3840"
"LB","LAMP BLACK",1.0665069,38.200001,0,"3840"
"PG","PTHALO GREEN",1.052127,11.6,0,"3840"
"LB","LAMP BLACK",1.0665069,30.200001,0,"3395"
"DYE","RED BROWN",1.0305573,9.1999998,0,"3395"
"RU","RAW UMBER",1.3876573,37.700001,0,"3397"
"YO","YELLOW OXIDE",1.605752,17.6,0,"3397"
"QR","QUINN RED ",0.99460757,5,0,"3397"
"LB","LAMP BLACK",1.0665069,22.6,0,"3397"
"TW","TITANIUM WHITE",1.8813661,163.5,0,"3397"
"PG","PTHALO GREEN",1.052127,15.1,0,"3397"
"TONER","VARNISH",0.97303772,3521.7,0,"3397"
"BU","BURNT UMBER",1.483523,20.200001,0,"3398"
"RU","RAW UMBER",1.3876573,39.200001,0,"3398"
"YO","YELLOW OXIDE",1.605752,34.099998,0,"3398"
"QR","QUINN RED ",0.99460757,5.0999999,0,"3398"
"LB","LAMP BLACK",1.0665069,25.299999,0,"3398"
"TW","TITANIUM WHITE",1.8813661,176.89999,0,"3398"
"PG","PTHALO GREEN",1.052127,34.099998,0,"3398"
"TONER","VARNISH",0.97303772,3470.5,0,"3398"
"TONER","VARNISH",0.97303772,3422.1001,0,"3399"
"RU","RAW UMBER",1.3876573,15.9,0,"3399"
"YO","YELLOW OXIDE ",1.605752,20.799999,0,"3399"
"QR","QUIN RED",0.99460757,23.200001,0,"3399"
"TW","TITANIUM WHITE",1.8813661,191.89999,0,"3399"
"LB","LAMP BLACK",1.0665069,78.199997,0,"3399"
"PB","PTHALO BLUE",1.0041941,45.200001,0,"3399"
"TONER","VARNISH",0.97303772,3474.8,0,"3400"
"BU","BURNT UMBER",1.483523,0.80000001,0,"3400"
"TW","TITANIUM WHITE",1.8813661,400.89999,0,"3400"
"LB","LAMP BLACK",1.0665069,0.30000001,0,"3400"
"TONER","VARNISH",0.97303772,3474.3999,0,"3401"
"BU","BURNT UMBER",1.483523,0.80000001,0,"3401"
"TW","TITANIUM WHITE",1.8813661,400.89999,0,"3401"
"LB","LAMP BLACK",1.0665069,0.30000001,0,"3401"
"OY","ORGANIC YELLOW",1.0784901,0.5,0,"3401"
"TONER","VARNISH",0.97303772,3477,0,"3402"
"YO","YELLOW OXIDE ",1.605752,1.2,0,"3402"
"QR","QUIN RED",0.99460757,51.900002,0,"3402"
"TW","TITANIUM WHITE",1.8813661,86.400002,0,"3402"
"LB","LAMP BLACK",1.0665069,46.900002,0,"3402"
"PB","PTHALO BLUE",1.0041941,69.099998,0,"3402"
"TONER","VARNISH",0.97303772,3451.2,0,"3403"
"RU","RAW UMBER",1.3876573,161.39999,0,"3403"
"YO","YELLOW OXIDE ",1.605752,3.3,0,"3403"
"QR","QUIN RED",0.99460757,2.2,0,"3403"
"TW","TITANIUM WHITE",1.8813661,201.5,0,"3403"
"LB","LAMP BLACK",1.0665069,11.1,0,"3403"
"TONER","VARNISH",0.97303772,3437,0,"3404"
"RU","RAW UMBER",1.3876573,160.8,0,"3404"
"YO","YELLOW OXIDE ",1.605752,3.3,0,"3404"
"QR","QUIN RED",0.99460757,2.2,0,"3404"
"TW","TITANIUM WHITE",1.8813661,200.7,0,"3404"
"LB","LAMP BLACK",1.0665069,27.700001,0,"3404"
"TONER","VARNISH",0.97303772,3459.8999,0,"3405"
"RU","RAW UMBER",1.3876573,169.2,0,"3405"
"YO","YELLOW OXIDE ",1.605752,15.4,0,"3405"
"TW","TITANIUM WHITE",1.8813661,53.799999,0,"3405"
"LB","LAMP BLACK",1.0665069,34.599998,0,"3405"
"PG","PTHALO GREEN",1.052127,38.400002,0,"3405"
"TONER","VARNISH",0.97303772,3404.7,0,"3406"
"BU","BURNT UMBER",1.483523,57.900002,0,"3406"
"YO","YELLOW OXIDE ",1.605752,37.5,0,"3406"
"QR","QUIN RED",0.99460757,17,0,"3406"
"TW","TITANIUM WHITE",1.8813661,136.2,0,"3406"
"LB","LAMP BLACK",1.0665069,143,0,"3406"
"TONER","VARNISH",0.97303772,3497.7,0,"3407"
"BU","BURNT UMBER",1.483523,0.89999998,0,"3407"
"RU","RAW UMBER",1.3876573,3.5,0,"3407"
"YO","YELLOW OXIDE ",1.605752,0.89999998,0,"3407"
"TW","TITANIUM WHITE",1.8813661,349.79999,0,"3407"
"LB","LAMP BLACK",1.0665069,0.89999998,0,"3407"
"TONER","VARNISH",0.97303772,3498.1001,0,"3408"
"BU","BURNT UMBER",1.483523,1.4,0,"3408"
"RU","RAW UMBER",1.3876573,2.8,0,"3408"
"YO","YELLOW OXIDE ",1.605752,0.69999999,0,"3408"
"TW","TITANIUM WHITE",1.8813661,349.79999,0,"3408"
"LB","LAMP BLACK",1.0665069,0.69999999,0,"3408"
"TONER","VARNISH",0.97303772,3124.5,0,"3409"
"YO","YELLOW OXIDE ",1.605752,1.5,0,"3409"
"#242 ALUMINUM","EX BRILLIANT",0.11983223,68.699997,0,"3409"
"BASE","GLAZE",0.88436192,3124.5,0,"3410"
"BU","BURNT UMBER",1.483523,75.800003,0,"3410"
"RU","RAW UMBER",1.3876573,117.8,0,"3410"
"LB","LAMP BLACK",1.0665069,123.8,0,"3410"
"BASE","GLAZE",0.88436192,3145.8999,0,"3411"
"BU","BURNT UMBER",1.483523,295.89999,0,"3411"
"TW","TITANIUM WHITE",1.8813661,53.299999,0,"3411"
"TONER","VARNISH",0.97303772,3469.8,0,"3412"
"BU","BURNT UMBER",1.483523,0.69999999,0,"3412"
"RU","RAW UMBER",1.3876573,2.8,0,"3412"
"YO","YELLOW OXIDE ",1.605752,5,0,"3412"
"TW","TITANIUM WHITE",1.8813661,401.5,0,"3412"
"TONER","VARNISH",0.97303772,3474.7,0,"3413"
"RU","RAW UMBER",1.3876573,0.2,0,"3413"
"YO","YELLOW OXIDE ",1.605752,0.30000001,0,"3413"
"TW","TITANIUM WHITE",1.8813661,402,0,"3413"
"TONER","VARNISH",0.97303772,3473.2,0,"3414"
"YO","YELLOW OXIDE ",1.605752,2,0,"3414"
"TW","TITANIUM WHITE",1.8813661,401.89999,0,"3414"
"LB","LAMP BLACK",1.0665069,0.80000001,0,"3414"
"TONER","VARNISH",0.97303772,3473.8999,0,"3415"
"YO","YELLOW OXIDE ",1.605752,1.9,0,"3415"
"TW","TITANIUM WHITE",1.8813661,402,0,"3415"
"TONER","VARNISH",0.97303772,3470.8999,0,"3417"
"RU","RAW UMBER ",1.3876573,72.199997,0,"3417"
"YO","YELLOW OXIDE",1.605752,12.5,0,"3417"
"QR","QUIN RED",0.99460757,8.3000002,0,"3417"
"TW","TITANIUM WHITE",1.8813661,198.5,0,"3417"
"LB","LAMP BLACK",1.0665069,47.200001,0,"3417"
"BASE","SPRAY STAIN ",0.73337328,2673.1001,0,"3418"
